2613,How to develop self confidence,170,"Carnegie, Dale",17-Oct-05
2614,How to win friends and influence people,158.2,"Carnegie, Dale",17-Oct-05
2615,The Leader in you,658.409 2,"Carnegie, Dale",17-Oct-05
2616,How to stop worring and start living,152.46,"Carnegie, Dale",17-Oct-05
2617,The Quick and easy way to effective speaking: modern techniques for dynamic communication,808.5,"Carnegie, Dale",17-Oct-05
2618,Little known facts about well known people,920.02,"Carnegie, Dale",17-Oct-05
2619,The Shadow lines,823.914,"Ghosh, Amitav",17-Oct-05
2620,The Hungry tide,923.914,"Ghosh, Amitav",17-Oct-05
2621,Rich dad's cashelow quadrant,332.024,"Kiyosaki, Robert",17-Oct-05
2622,Rich dad poor dad,332.024,"Kiyosaki, Robert",17-Oct-05
2623,The Inscrutable Americans,823,"Mathur, Anurag",17-Oct-05
2624,The Diary of a Young girl,946.53,"Frank, Anne",17-Oct-05
2625,Shantaram,823.92,"Roberts, Gregory David",17-Oct-05
2626,The 7 habits of highly effective people,158,"Covey, Stephen R.",17-Oct-05
2627,"First things first: to live, to love, to learn, to leave a legacy",158.1,"Covey, Stephen R., A Roger Merrill, Rebecca R. Mer",17-Oct-05
2628,Principle-centered leadership,158,"Covey, Stephen R.",17-Oct-05
2629,Train to Pakisthan,823,Khuswant Singh,17-Oct-05
2630,The Discovery of India,954,"Nehru, Jawaharlal",17-Oct-05
2631,'I dare': Kiran Bedi: a biography,920,"Dangwal, Parmesh",17-Oct-05
2632,Mein Kampf: (my struggle),943.086,"Hitler, Adolf",17-Oct-05
2633,The Glass palace,823,"Ghosh, Amitav",17-Oct-05
2634,The 8th habit: from effectiveness to greatness,158,"Covey, Stephen R.",17-Oct-05
2635,The 2nd helping of chicken soup for the soul,158,"Canfield, Jack and Mark Victor Hansen",17-Oct-05
2636,The 3rd serving of chicken soup for the soul,158,"Canfield, Jack and Mark Victor Hansen",17-Oct-05
2637,The 4th course of chicken soup for the soul,158,"Canfield, Jack ...[et al.]",17-Oct-05
2638,The 5th portion of chicken soup for the soul,158,"Canfield, Jack and Mark Victor Hansen",17-Oct-05
2639,Chicken soup for the golden soul,158.12,"Canfield, Jack ...[et al.]",17-Oct-05
2640,Chicken soup for the teenage soul III,158.12,"Canfield, Jack ...[et al.]",17-Oct-05
2641,Chicken soup for the mother soul,158.12,"Canfield, Jack ...[et al.]",17-Oct-05
2642,Chicken soup for the grieving soul,158.12,"Canfield, Jack and Mark Victor Hans",17-Oct-05
2643,Chicken soup for the surviving soul,158.12,"Canfield, Jack ...[et al.]",17-Oct-05
2644,Chicken soup for the romantic soul,158.12,"Canfield, Jack ...[et al.]",17-Oct-05
2645,Effective interviewing,363.25,"Taylor, Paul J. , Michael P. O'Driscoll",18-Oct-05
2646,Communicating confidently,153.6,"Rowson, Pauline",18-Oct-05
2647,Mastermind India,51,"Basu, Siddhartha",18-Oct-05
2648,Mastermind India 2,51,"Basu, Siddhartha (ed.)",18-Oct-05
2649,Mastermind India 3,51,"Basu, Siddhartha (ed.)",18-Oct-05
2650,Mastermind India 4,51,"Basu, Siddhartha (ed.)",18-Oct-05
2651,"Same soul, many bodies",616.89,"Weiss, Brian L.",18-Oct-05
2652,Through time into healing,616.89,"Weiss, Brian",18-Oct-05
2653,Many lives many masters,133.901 3,"Weiss, Brian",18-Oct-05
2654,Messages from the masters,131,"Weiss, Brian",18-Oct-05
2655,India 2005: a reference annual,418.4,"Ministry of Information and Broadcusting, Govt of",18-Oct-05
2656,Doordarshan days,302.23,"Ghosh, Bhaskar",18-Oct-05
2657,The Golden book of India,954.092 3,"Lethbridge, Roper",19-Oct-05
2658,Major trends in media and mass communication,302.23,"Dhingra, R. K.",19-Oct-05
2659,Business communication,658.45,"Dawra, Sudhir (ed.)",19-Oct-05
2660,Oxford dictionary of Zoology,590.3,"Allaby, Michael",21-Oct-05
2661,Practical public relations,659.2,"Black, Sam",21-Oct-05
2662,"Making journalist: diverse models, global issues",70.4,"Burgh, Huge de (ed)",21-Oct-05
2663,Successful event management: a practical handbook,394.2068,"Shone, Anton and Bryn Parry",21-Oct-05
2664,Computer fundamentals,1.64,"Sharama, reshmi",21-Oct-05
2665,Oxford dictionary of literary terms,803,"Baldick, Chris",21-Oct-05
2666,Oxford dictionary of Chemistry,540.3,"Daintith, John",21-Oct-05
2667,Information technology,1.64,"Sah, S. L.",21-Oct-05
2668,Information technology in the new millennium: what every modern manager should know,1.64,"Dudeja, V. D.",21-Oct-05
2669,Risk issues and crisis management in public relations,659.297 8,"Regester, Michael, Judy Larkin",21-Oct-05
2670,Digital newsroom,70.4,"Aiyer, Balakrishna",21-Oct-05
2671,Digital photojournalism,70.49,"Aiyer, Balakrishna",21-Oct-05
2672,History of journalism,71.3,"Aruna, Saptrishi",21-Oct-05
2673,Encyclopaedic dictionary of journalism and mass communication,302.23,"Ravindran, R. K.",21-Oct-05
2674,Financial management,658.153,"Kuchhal, S. C.",25-Oct-05
2675,Financial management,658.153,"Kuchhal, S. C.",25-Oct-05
2676,Cost accounting and financial management,657.42,"Thukaram Rao, M. E.",25-Oct-05
2677,Cost accounting and financial management,657.42,"Thukaram Rao, M. E.",25-Oct-05
2678,An Agenda for cultural action and other essays,370.19,"Panikkar, K. N.",25-Oct-05
2679,Planning for power advertising: a user's manual for students and practitioners,659,"Halve, Anand Bhaskar",25-Oct-05
2680,Cost accounting and financial management,657.42,"Thukaram Rao, M. E.",11-Nov-05
2681,Cost accounting and financial management,657.42,"Thukaram Rao, M. E.",11-Nov-05
2682,Angels and demons,813,"Brown, Dan",16-Nov-05
2683,The Da Vinci code,813,"Brown, Dan",16-Nov-05
2684,Year book 2006,50,"Sachdeva, S. K.",16-Nov-05
2685,Handling the media and public relations,302.23,"Ridgway, Judith",16-Nov-05
2686,A Dictionary of economics,330.03,"Black, John",16-Nov-05
2687,A Dictionary of physics,530.03,"Isaacs, Alan(ed)",16-Nov-05
2688,A Dictionary of plant sciences,580.03,"Allaby, Michael(ed)",16-Nov-05
2689,Income tax: law and accounts includind tax planing: assessment year 2005-2006,336.24,"Mehrotra, H. C.",16-Nov-05
2690,Basic source material for news writing,808.066 07,"Joseph, M. K.",17-Nov-05
2691,Communication management,610.73,"Sharma, Sandhir, Pavitar Pr Singh, Rajpal Kaur",17-Nov-05
2692,Ethics of modern communication,175,"Bhatia, Arun",17-Nov-05
2693,Television and Indian culture,384.550 54,"Chandra, V.",17-Nov-05
2694,Janasanchar madhyam,302.23,"Agarwal, Sures",17-Nov-05
2695,Protection of intellectual property in cyberspace,153.9,"Menon, Shailaja",17-Nov-05
2696,Women and media: challenging feminist discourse,302.23,"Prasad, Kiran (ed.)",17-Nov-05
2697,Media politics and ownership: response and responsibility,302.23,"Vachani, Jagdish",17-Nov-05
2698,Research methodology,1.4,"Sharma, Birendra Prakash",17-Nov-05
2699,Yujdh global sanskrity aur media,302.23,"Choturbedi, Jagadishwar",17-Nov-05
2700,Creativity in public relations,352.748,"Green, Andy",17-Nov-05
2701,Public relations: a practical guide to the basics,352.748,"Henslowe, Philip",17-Nov-05
2702,Effective media relations: how to get results,791.450 2,"Bland, Michael, Alison Theaker, David Wragg",17-Nov-05
2703,Planning and managing a publicrelations campaign: a step by step guide,352.748,"Gregory, Anne",17-Nov-05
2704,Public relations in practice: a sector by sector guide,352.748,"Gregory, Anne (ed.)",17-Nov-05
2705,The Fall of advertising and the rise of PR,659,"Rise, Al, Laura Rise",17-Nov-05
2706,Dictionary of digital technology,621.381 5,"Durai, Ramachandra",22-Nov-05
2707,Dictionary of digital media,6.7,"Durai, Ramachandra",22-Nov-05
2708,Handbook of internet troubleshooting,621.381 9,"Jacob, John",22-Nov-05
2709,Television and radio announcing,302.2345,"Hyde, Stuart",22-Nov-05
2710,"Income tax: central sales tax,1956 and delhi value added tax act,2004: 2005-06",336.24,"Mehrotra, H. C.",1-Dec-05
2711,"Income tax: central sales tax,1956 and delhi value added tax act,2004: 2005-06",336.24,"Mehrotra, H. C.",1-Dec-05
2712,"Income tax: central sales tax,1956 and delhi value added tax act,2004: 2005-06",336.24,"Mehrotra, H. C.",1-Dec-05
2713,"Ethnic conflict and secessionism in South and South Asia: causes, dynamics, solutions",954.04,"Ganguly, Rajat, Ian Macduff",6-Dec-05
2714,Caste system in India: a historical perspective,,"Singh, Ekta",2-Dec-05
2715,Development communication and information economics in the new millennium,,"Sondhi, Krishna",2-Dec-05
2716,"Philosophies of communication and media ethics: theory, concepts and empirical issues",302.2,"Kiran, R. N.",2-Dec-05
2717,Patrakarita ki lakshan rekhaae,,"Mehta, Alok",2-Dec-05
2718,Lalita,,"Nobokob, Vladimir",2-Dec-05
2719,Practical newspaper reporting,70.42,"Harris, Geoffrey and David Spark",2-Dec-05
2720,The Singing bow: song-poems of the Bhil,,"Khare, Randhir (trans.)",2-Dec-05
2721,Laughing matters: comic tradition in India,891.4,"Sigel, Lee",2-Dec-05
2722,A Short history of Pakisthan,,"Qureshi, I. H.",2-Dec-05
2723,The Oxford history of the American people,,"Morison, Samuel Eliot",2-Dec-05
2724,From the Raj to the republic: a political history of India(1935-2000),,"Bernard, Jean Alphonse",2-Dec-05
2725,A Practical guide for writers,808,"Hacker, Diana, Betty Renshaw",2-Dec-05
2726,"Samachaar, feature lekhan avom sampadan kala",,Harimohan,31-Jan-09
2727,The 35 mm photographer's handbook,,"Calder, Julian, John Garrett",2-Dec-05
2728,Amy Vanderbilt's everyday etiquette,,"Vanderbilt, Amy",2-Dec-05
2729,Octavio Paz ki kabitayen,,"Paz, Octavio",2-Dec-05
2730,Passion to win: how winning companies develop and sustein competitive edge,,"Ahmed, Abad, O. P. Chopra",2-Dec-05
2731,Love across eternity: a novel,,"Majumdar, Vandana",2-Dec-05
2732,The Book of Muhammad,,"Jaffer, Mehru",2-Dec-05
2733,Hindi patrakarita ki Vikas Yatra,,"Gupta, Asha",2-Dec-05
2734,The Third race,,"Ahuja, Ashok",2-Dec-05
2735,Mass communication in India,302.2,"Kumar, Keval J.",2-Dec-05
2736,Children of psychiatrists and other psychotherapists,155.4,"Maeder, Thomas",2-Dec-05
2737,Kavita ke beech se,,"Ramesh, Divik",2-Dec-05
2738,Words of wisdom: Russian folk tales from Alexander Afanasiev's collection,,"Afanasiev, Alexander",2-Dec-05
2739,Mermaid tales from around the world,,"Osborne, Mary Pope",2-Dec-05
2740,Literature quiz book,,"Patel, Kashmira",2-Dec-05
2741,Rang yatra: 25years of the National School of Drama repertory company,,National School of Drama,2-Dec-05
2742,Networks: the foundations for information society,,"Pandey, V. C.(ed.)",7-Dec-05
2743,Universal Education and Technology in 21st century: v 3. Impact of media and technology in education,,"Chandra, Ramesh (ed)",7-Dec-05
2744,Universal Education and Technology in 21st century: v 4. Science education,,"Chandra, Ramesh (ed)",7-Dec-05
2745,Universal Education and Technology in 21st century: v 5. Teaching and technology for human developme,,"Chandra, Ramesh (ed)",7-Dec-05
2746,Universal Education and Technology in 21st century: v 8. The Future of distance learning,,"Chandra, Ramesh (ed)",7-Dec-05
2747,Education: planning and human development: v 1 A key to development,,"Pandey, V. C.",7-Dec-05
2748,Education: planning and human development: v 3 Higher education in a globalising world,,"Pandey, V. C.",7-Dec-05
2749,Education: planning and human development: v 5 Issues and trends in educational and vocational guida,,"Pandey, V. C.",7-Dec-05
2750,Education: planning and human development: v 7 Emerging challenges of educational system,,"Pandey, V. C.",7-Dec-05
2751,Child development v 1. Experimental child psychology,,"Mittal, Sujata",7-Dec-05
2752,Child development v 2. Health and nutration for the school-age child,,"Mittal, Sujata",7-Dec-05
2753,Child development v 3. Children and the media,,"Mittal, Sujata",7-Dec-05
2754,Child counciling and education v.1. Child Education,,"Pandey, V. C.",7-Dec-05
2755,Child counciling and education v.2. Child counciling,,"Pandey, V. C.",10-Dec-05
2756,Rural development and education v.1. Challenges of rural education,,"Dhawan, M. L.(ed)",10-Dec-05
2757,Rural development and education v.2. Rural development prirorities,,"Dhawan, M. L.(ed)",10-Dec-05
2758,Western political thought,,"Nelson, Brian R.",22-Mar-06
2759,Eternal quest: life and times of Dr. Avul Pakir Jainulabdeen Abul Kalam,813,"Chandra, S (comp.)",12-Dec-05
2760,Income tax,,Nabhi's Board of Editors,12-Dec-05
2761,Lovelines: poems of longing and despair,813,"Das, Jagannath Prasad",12-Dec-05
2762,Governance of Indigenous people in  Latin America,302.54,"Singh, Priti",12-Dec-05
2763,The Road to zero: Samalia's self-destruction,,Mohamed Osman Omar,12-Dec-05
2764,Swami and friends,,"Narayana, R. K.",12-Dec-05
2765,A Sentence dictionary,,"Neal, Eric (comp.)",12-Dec-05
2766,Mastermind India,51,"Basu, Siddhartha",7-Dec-05
2767,Ignis Shattered,51,"Ramesh, Divik",7-Dec-05
2768,1000 Literature Quiz,800,"Ray, Sujata",7-Dec-05
2769,Foreign policy of India,51,"Khanna, V. N.",7-Dec-05
2770,The 0ne minute manager,,"Blanchard, Kenneth, Spencer Johnson",7-Dec-05
2771,The Hindi sahitya proshnottary,,"Devsare, Vibha",7-Dec-05
2772,Latin American integration: an Asian view,,"Bawa, Vasant Kumar",7-Dec-05
2773,Life after marriage: scence from divorce,823,"Alvarej, A.",7-Dec-05
2774,Conversations with god: book-I An uncommon dialogue,,"Walsch, Neale Donald",13-Dec-05
2775,Anuvad: bhashayen - samasyayen,,"Viswanath Iyer, N. E.",13-Dec-05
2776,Political theory: an introduction,,"Heywood, Andrew",22-Mar-06
2777,Emerging challenges of educational system,,"Pandey, V. C.(ed.)",13-Dec-05
2778,Patrakar aur patrakarita prasshichan,,"Mohan, Arvind",13-Dec-05
2779,Rural development priorities,,"Dhawan, M. L.",13-Dec-05
2780,Manav moolyon ke sandhrbh main Jainendra Kumar ke upanyason ka addhyayan,,"Khanna, Monica",13-Dec-05
2781,Harvest,,"Padmanabhan, Manjula",13-Dec-05
2782,Ganit mita,,"Tomani, Koilashnath",13-Dec-05
2783,A Tale told by an idiot,,"Noronha, R. P.",13-Dec-05
2784,Sangh: beej se vriksh,,"Swarup, Devendra",13-Dec-05
2785,Bharat se bahar Bharat,,"Bachhotia, Heeralal",13-Dec-05
2786,Pillars of a landscape,,"Seth, Aftab",13-Dec-05
2787,Simon Bolivar: three profiles,,"Liscano, Alirio",13-Dec-05
2788,The Wandering unicorn,863,"Lainez, Manuel Mujica",13-Dec-05
2789,The Morarji papers: fall of the Janata government,,"Gandhi, Arun",13-Dec-05
2790,"Inventing boundaries: gender, politics and the partition of India",,"Hasan, Mushirul",13-Dec-05
2791,Growth and reforms in Latin America,,"Hasan, Mushirul",13-Dec-05
2792,Taming the multinationals: experience of Peru,,Vishnu Priya,13-Dec-05
2793,A Passage to India,,"Foster, E. M.",13-Dec-05
2794,Jinnah: man of destiny,,"Almedia, Prakash",13-Dec-05
2795,Indo-Asiatic encounters with Ibero-America,,Embassy of Spain in India,13-Dec-05
2796,Dominant party democracy: political process in Mexico,,"Nafey, Abdul",13-Dec-05
2797,Sikh separatism: the politics of faith,,"Kapur, Rajiv A.",13-Dec-05
2798,Spanish literature: aspects and appraisal,,"Dey, Susnigdha",13-Dec-05
2799,The Indian businessman's guide to South America,,"Bhel, Ramesh, L. D. Mago",13-Dec-05
2800,Future challenges of learning,,"Pandey, V. C.(ed.)",13-Dec-05
2801,Democracy - the global perspective: selective statements and speeches,,"Heptulla, Najma",13-Dec-05
2802,India and the commonwelth: a critical appraisal,,"Iyer, Nandhini",13-Dec-05
2803,Pax Americana!: the war that lost Iraq its freedom,,"Irani, C. R.",13-Dec-05
2804,The Latin American University facing the 21st century,,"Albornoz, Orlando",13-Dec-05
2805,My South Block years: memories of a foreign secretary,,"Dexit, J. N.",13-Dec-05
2806,Ramayana: international perspective,,"Vyas, Lallan Prasad (ed.)",13-Dec-05
2807,Victoria Ocampo: an exercies in Indo-Argentine relationship,,"Dey, Susnigdha (ed.)",13-Dec-05
2808,The Blue bedspread,,"Jha, Raj Kamal",13-Dec-05
2809,Sociology: essays on approach and method,,"Beteille, Andre",22-Mar-06
2810,Venezuela: higher education in the nineties,,"Albornoz, Orlando",13-Dec-05
2811,Research methodoology in social sciences,,"Thakur, Devendra",22-Mar-06
2812,Manorama yearbook 2002,,Malyalam Manorma,13-Dec-05
2813,India in the literature of Spain,,"Jardiel, Enrique Gallud",13-Dec-05
2814,WTO and India: an agenda for action in post doha scenario,,"Mehta, Pradeep S.",13-Dec-05
2815,Briding the diffirences: analyses of five issues of the WTO agenda,,CUTS,13-Dec-05
2816,Towards a funcational competition policy for India: an overview,,"Mehta, Pradeep S",13-Dec-05
2817,Argentina: some Indian perspectives,954.552,Embassy of Argentina,13-Dec-05
2818,Argentina: some Indian perspectives,954.552,Embassy of Argentina,13-Dec-05
2819,Trade in environmental services: an Indian perspective,068.174 927,CUTS International,13-Dec-05
2820,Chattisgarh: naya rajya-nayi rajnity,,"Gupt, Anuj",13-Dec-05
2821,Trade focus on Latin America,,12/13/2005,13-Dec-05
2822,A Party politics for Trinidad and Tobago: the flowering of an idea,813.54,"Best, Lloyd and Allan Harris",13-Dec-05
2823,E-commerce: the turning point to new horizones,,"Talloo, Thelma J.",23-Feb-06
2824,Instant E-commerce!,378.8,"Chase, Kate J.",8-Feb-06
2825,Frontiers of electronic commerce,381.142,"Kalakota, Ravi",24-Nov-06
2826,Web advertising and marketing,,"Kuegler, Thomas J.",13-Dec-05
